total_length,total_loss,avg_slope,file_name,label
25.137135594375003,0.02154399999999157,0.000612433674503555,sample (1122).sor,Unknown
25.137135594375003,0.022615000000001828,0.000802360336348359,sample (1123).sor,Unknown
25.137135594375003,0.01837000000000444,0.0005979573877496844,sample (1124).sor,Unknown
25.137135594375003,0.023043999999998732,0.000813016774354952,sample (1125).sor,Unknown
25.137135594375003,0.021070000000008804,0.0006359124909821747,sample (1126).sor,Unknown
25.137135594375003,0.02303599999999051,0.0008019689864440384,sample (1127).sor,Unknown
25.137135594375003,0.02091399999999055,0.0006004451492174049,sample (1128).sor,Unknown
25.137135594375003,0.017431000000001973,0.000841403871532999,sample (1129).sor,Unknown
5.026913775625,0.02045799999999076,0.008523123586461442,sample (113).sor,Unknown
25.137135594375003,0.02154399999999157,0.0006414685319385186,sample (1130).sor,Unknown
25.137135594375003,0.021971000000007734,0.00079165680012908,sample (1131).sor,Unknown
25.137135594375003,0.021535000000000082,0.0006021490883286283,sample (1132).sor,Unknown
25.137135594375003,0.02312700000000234,0.0008052578880497085,sample (1133).sor,Unknown
25.137135594375003,0.02165699999999049,0.0006003486944649452,sample (1134).sor,Unknown
25.137135594375003,0.016573000000008165,0.0007394735796458154,sample (1135).sor,Unknown
25.137135594375003,0.01673900000000117,0.0005416805664123181,sample (1136).sor,Unknown
25.137135594375003,0.017671999999990362,0.0007360324716391888,sample (1137).sor,Unknown
25.137135594375003,0.01650899999999922,0.0005361257007462625,sample (1138).sor,Unknown
25.137135594375003,0.020174999999994725,0.0008168706914199945,sample (1139).sor,Unknown
5.026913775625,0.02154399999999157,0.008268084102790901,sample (114).sor,Unknown
25.137135594375003,0.021647999999999,0.0006178106507937782,sample (1140).sor,Unknown
25.137135594375003,0.023125999999990654,0.000747495774325389,sample (1141).sor,Unknown
25.137135594375003,0.019130000000004088,0.0005544452231742189,sample (1142).sor,Unknown
25.137135594375003,0.02311999999999159,0.0007840572580882721,sample (1143).sor,Unknown
25.137135594375003,0.01911199999999269,0.0005857327189474408,sample (1144).sor,Unknown
25.137135594375003,0.018928999999999974,0.0007585836672056878,sample (1145).sor,Unknown
25.137135594375003,0.01849800000000812,0.0005625584139167431,sample (1146).sor,Unknown
25.137135594375003,0.02311600000000169,0.0007839479267445662,sample (1147).sor,Unknown
25.137135594375003,0.02126799999999207,0.0005868735908727261,sample (1148).sor,Unknown
25.137135594375003,0.02097299999999791,0.0007755036870983763,sample (1149).sor,Unknown
5.026913775625,0.023040999999992096,0.008647940509180024,sample (115).sor,Unknown
25.137135594375003,0.018773999999993407,0.0005671102251163657,sample (1150).sor,Unknown
25.137135594375003,0.023101999999994405,0.0006958567010788342,sample (1151).sor,Unknown
25.137135594375003,0.01728599999999858,0.0005212435999226436,sample (1152).sor,Unknown
25.137135594375003,0.02023900000000367,0.0007894581684658128,sample (1153).sor,Unknown
25.137135594375003,0.02161599999999453,0.0005968603739892471,sample (1154).sor,Unknown
25.137135594375003,0.02131400000000383,0.0007372580756482925,sample (1155).sor,Unknown
25.137135594375003,0.021603999999996404,0.0005540833133327413,sample (1156).sor,Unknown
25.137135594375003,0.01797200000000032,0.0007522435777433395,sample (1157).sor,Unknown
25.137135594375003,0.02160499999999388,0.0005890245879186076,sample (1158).sor,Unknown
25.137135594375003,0.020061999999995805,0.0007838290995404813,sample (1159).sor,Unknown
5.026913775625,0.02154199999999662,0.008340768629089453,sample (116).sor,Unknown
25.137135594375003,0.02159600000000239,0.0005837610771703002,sample (1160).sor,Unknown
25.137135594375003,0.023079999999993106,0.0007733659626894757,sample (1161).sor,Unknown
25.137135594375003,0.0191470000000038,0.0005811076293152504,sample (1162).sor,Unknown
25.137135594375003,0.019977999999994722,0.0007649528037064738,sample (1163).sor,Unknown
25.137135594375003,0.019588999999996304,0.0005762280206449745,sample (1164).sor,Unknown
25.137135594375003,0.02175899999998876,0.0007740664293548908,sample (1165).sor,Unknown
25.137135594375003,0.021598999999994817,0.0005728477692628373,sample (1166).sor,Unknown
25.137135594375003,0.023075999999988994,0.0007685760187519965,sample (1167).sor,Unknown
25.137135594375003,0.019106999999991103,0.0005618781748214935,sample (1168).sor,Unknown
25.137135594375003,0.02002400000000648,0.0007476408933429705,sample (1169).sor,Unknown
5.026913775625,0.023043999999998732,0.008665246307330222,sample (117).sor,Unknown
25.137135594375003,0.017606999999998152,0.0005516753210440535,sample (1170).sor,Unknown
25.137135594375003,0.02308999999999628,0.0007600426831086663,sample (1171).sor,Unknown
25.137135594375003,0.01638899999998955,0.0005545097239897523,sample (1172).sor,Unknown
25.137135594375003,0.023082999999999743,0.0007595943965019142,sample (1173).sor,Unknown
25.137135594375003,0.021602000000001453,0.0005583762084133283,sample (1174).sor,Unknown
25.137135594375003,0.023094999999997867,0.0008005540822397623,sample (1175).sor,Unknown
25.137135594375003,0.019256999999996083,0.0005848844346989612,sample (1176).sor,Unknown
25.137135594375003,0.02308800000000133,0.0007692905206834593,sample (1177).sor,Unknown
25.137135594375003,0.019902000000001863,0.0005717721570192903,sample (1178).sor,Unknown
25.137135594375003,0.017908000000005586,0.0006473503977564033,sample (1179).sor,Unknown
5.026913775625,0.01933999999999969,0.008389013135572509,sample (118).sor,Unknown
25.137135594375003,0.018709000000001197,0.0005426928168394843,sample (1180).sor,Unknown
25.137135594375003,0.023083999999997218,0.0007835349973987893,sample (1181).sor,Unknown
25.137135594375003,0.021596999999999866,0.0005909703122606959,sample (1182).sor,Unknown
25.137135594375003,0.023071999999999093,0.0007475629223651781,sample (1183).sor,Unknown
25.137135594375003,0.021580000000000155,0.000566935313634294,sample (1184).sor,Unknown
25.137135594375003,0.023083999999997218,0.0007322925671657258,sample (1185).sor,Unknown
25.137135594375003,0.021599999999992292,0.0005369222861634405,sample (1186).sor,Unknown
25.137135594375003,0.02308099999999058,0.0007804324919497465,sample (1187).sor,Unknown
25.137135594375003,0.017990999999994983,0.0005789572904187623,sample (1188).sor,Unknown
25.137135594375003,0.02307899999999563,0.00080795563220276,sample (1189).sor,Unknown
5.026913775625,0.02304199999998957,0.008568765693554059,sample (119).sor,Unknown
25.137135594375003,0.016915999999994824,0.000620724229191993,sample (1190).sor,Unknown
25.137135594375003,0.02307899999999563,0.0007558290157045729,sample (1191).sor,Unknown
25.137135594375003,0.02157899999998847,0.0005694108160186046,sample (1192).sor,Unknown
25.137135594375003,0.019897000000000276,0.0007561947075212576,sample (1193).sor,Unknown
25.137135594375003,0.021576999999993518,0.0005578279401334639,sample (1194).sor,Unknown
25.137135594375003,0.02190899999999374,0.000730363682400698,sample (1195).sor,Unknown
25.137135594375003,0.021587999999994167,0.0005427045341568677,sample (1196).sor,Unknown
25.137135594375003,0.017735999999999308,0.0007870476944352555,sample (1197).sor,Unknown
25.137135594375003,0.021213000000003035,0.0005851543986771401,sample (1198).sor,Unknown
25.137135594375003,0.02307899999999563,0.0007811411687983963,sample (1199).sor,Unknown
5.026913775625,0.02151999999999532,0.00830658882097076,sample (12).sor,Unknown
5.026913775625,0.020773999999988746,0.008357856090795878,sample (120).sor,Unknown
25.137135594375003,0.01777699999999527,0.0005890144622824682,sample (1200).sor,Unknown
25.137135594375003,0.023082999999999743,0.0008007743342970976,sample (1201).sor,Unknown
25.137135594375003,0.021585999999999217,0.0006269952125227392,sample (1202).sor,Unknown
25.137135594375003,0.02307499999999152,0.0007703023976667676,sample (1203).sor,Unknown
25.137135594375003,0.021577999999990993,0.0005641013656128727,sample (1204).sor,Unknown
25.137135594375003,0.018630999999999176,0.0007426438149835357,sample (1205).sor,Unknown
25.137135594375003,0.021587999999994167,0.0005886681222464455,sample (1206).sor,Unknown
25.137135594375003,0.02307700000000068,0.0007753800030504337,sample (1207).sor,Unknown
25.137135594375003,0.02068400000000281,0.0005840694693099756,sample (1208).sor,Unknown
25.137135594375003,0.02307499999999152,0.0007401160527813027,sample (1209).sor,Unknown
5.026913775625,0.023043999999998732,0.008551434518547217,sample (121).sor,Unknown
25.137135594375003,0.021564999999995393,0.0005426055310436142,sample (1210).sor,Unknown
25.137135594375003,0.02307499999999152,0.0007902905268782841,sample (1211).sor,Unknown
25.137135594375003,0.021574000000001092,0.0005890104609418981,sample (1212).sor,Unknown
25.137135594375003,0.02307700000000068,0.0007981776197062478,sample (1213).sor,Unknown
25.137135594375003,0.021581999999995105,0.0005962872827596123,sample (1214).sor,Unknown
25.137135594375003,0.022121999999995978,0.0007469896227737098,sample (1215).sor,Unknown
25.137135594375003,0.01914899999999875,0.0005570969716223857,sample (1216).sor,Unknown
25.137135594375003,0.02307700000000068,0.0007594605789162022,sample (1217).sor,Unknown
25.137135594375003,0.016786999999993668,0.0005576264195191997,sample (1218).sor,Unknown
25.137135594375003,0.023062999999993394,0.0007357916254412464,sample (1219).sor,Unknown
5.026913775625,0.01935800000001109,0.008405679552895253,sample (122).sor,Unknown
25.137135594375003,0.020643999999990115,0.0005450713064267569,sample (1220).sor,Unknown
25.137135594375003,0.02168100000000095,0.0007394334061378824,sample (1221).sor,Unknown
25.137135594375003,0.021566999999990344,0.000546843492167184,sample (1222).sor,Unknown
25.137135594375003,0.020498000000003458,0.0007947692932788788,sample (1223).sor,Unknown
25.137135594375003,0.016750999999999294,0.0006020873843832766,sample (1224).sor,Unknown
25.137135594375003,0.01862800000000675,0.000756624149937735,sample (1225).sor,Unknown
25.137135594375003,0.016320999999990704,0.0005630400485400159,sample (1226).sor,Unknown
25.137135594375003,0.02306199999999592,0.0007616726477382705,sample (1227).sor,Unknown
25.137135594375003,0.021561999999988757,0.0005666945766423686,sample (1228).sor,Unknown
25.137135594375003,0.01993299999999465,0.0007901974839045097,sample (1229).sor,Unknown
5.026913775625,0.023040999999992096,0.008649920489749363,sample (123).sor,Unknown
25.137135594375003,0.01766399999999635,0.0005949715890554506,sample (1230).sor,Unknown
25.137135594375003,0.018342000000004077,0.0008071160172696311,sample (1231).sor,Unknown
25.137135594375003,0.02158299999999258,0.0005984569399148622,sample (1232).sor,Unknown
25.137135594375003,0.01827000000000112,0.0007763360367322123,sample (1233).sor,Unknown
25.137135594375003,0.02156599999999287,0.000561333644892892,sample (1234).sor,Unknown
25.137135594375003,0.017992999999989934,0.0007262421926285379,sample (1235).sor,Unknown
25.137135594375003,0.021585999999999217,0.0005338800140549793,sample (1236).sor,Unknown
25.137135594375003,0.023062999999993394,0.0007570098966101768,sample (1237).sor,Unknown
25.137135594375003,0.017095999999995115,0.0005620450863311698,sample (1238).sor,Unknown
25.137135594375003,0.020375000000001364,0.0007543498679828956,sample (1239).sor,Unknown
5.026913775625,0.021548999999993157,0.008297348842403502,sample (124).sor,Unknown
25.137135594375003,0.021568999999999505,0.0005541213881853772,sample (1240).sor,Unknown
25.137135594375003,0.019612999999992553,0.0007769810668515852,sample (1241).sor,Unknown
25.137135594375003,0.02008500000000879,0.0005653863897179936,sample (1242).sor,Unknown
25.137135594375003,0.020080999999990468,0.0007794149915462664,sample (1243).sor,Unknown
25.137135594375003,0.01646999999999821,0.0005841152469628037,sample (1244).sor,Unknown
25.137135594375003,0.02306399999999087,0.0007475533859525182,sample (1245).sor,Unknown
25.137135594375003,0.019887999999994577,0.0005439358843374382,sample (1246).sor,Unknown
25.137135594375003,0.023056999999994332,0.0007092606153777715,sample (1247).sor,Unknown
25.137135594375003,0.021561999999988757,0.0005319473176637637,sample (1248).sor,Unknown
25.137135594375003,0.018957000000000335,0.000801602588839142,sample (1249).sor,Unknown
5.026913775625,0.02304900000000032,0.00857849633059239,sample (125).sor,Unknown
25.137135594375003,0.021559999999993806,0.0006064623467488648,sample (1250).sor,Unknown
25.137135594375003,0.019820999999993205,0.0007722067480008476,sample (1251).sor,Unknown
25.137135594375003,0.01753800000000183,0.0005735193971897218,sample (1252).sor,Unknown
25.137135594375003,0.020124999999993065,0.000757934038675376,sample (1253).sor,Unknown
25.137135594375003,0.021568999999999505,0.0005669691200183294,sample (1254).sor,Unknown
25.137135594375003,0.023058999999989283,0.0007592059092586808,sample (1255).sor,Unknown
25.137135594375003,0.01823899999999412,0.0005630368118964942,sample (1256).sor,Unknown
25.137135594375003,0.020383000000009588,0.0008160839109706208,sample (1257).sor,Unknown
25.137135594375003,0.01758999999999844,0.0006226342982167297,sample (1258).sor,Unknown
25.137135594375003,0.0186649999999986,0.0007544148873880806,sample (1259).sor,Unknown
5.026913775625,0.020796000000004256,0.008302925770819383,sample (126).sor,Unknown
25.137135594375003,0.021580000000000155,0.0005541751864784114,sample (1260).sor,Unknown
25.137135594375003,0.017405999999994037,0.0007497392529882954,sample (1261).sor,Unknown
25.137135594375003,0.021564999999995393,0.0005528228780167899,sample (1262).sor,Unknown
25.137135594375003,0.019396000000000413,0.0007724893287246278,sample (1263).sor,Unknown
25.137135594375003,0.021563999999997918,0.000568707583149205,sample (1264).sor,Unknown
25.137135594375003,0.019230000000007408,0.0007435065135970513,sample (1265).sor,Unknown
25.137135594375003,0.018449000000003934,0.0005442015725948406,sample (1266).sor,Unknown
25.137135594375003,0.018118999999998664,0.0007549490412889813,sample (1267).sor,Unknown
25.137135594375003,0.02155899999999633,0.0005502622413049231,sample (1268).sor,Unknown
25.137135594375003,0.022030999999998357,0.000750470795334272,sample (1269).sor,Unknown
5.026913775625,0.02305299999999022,0.008581208269202023,sample (127).sor,Unknown
25.137135594375003,0.021570999999994456,0.0005615365075254516,sample (1270).sor,Unknown
25.137135594375003,0.01960300000000359,0.0007831746009335245,sample (1271).sor,Unknown
25.137135594375003,0.021395999999995752,0.0005829556654330187,sample (1272).sor,Unknown
25.137135594375003,0.020953000000005773,0.0007594038516498783,sample (1273).sor,Unknown
25.137135594375003,0.016956999999990785,0.0005595426484797194,sample (1274).sor,Unknown
25.137135594375003,0.020468000000008146,0.000776740658099824,sample (1275).sor,Unknown
25.137135594375003,0.020377000000010526,0.0005737546147314053,sample (1276).sor,Unknown
25.137135594375003,0.023055999999996857,0.0007859453653957926,sample (1277).sor,Unknown
25.137135594375003,0.020410999999995738,0.0005776958502170488,sample (1278).sor,Unknown
25.137135594375003,0.019118000000005964,0.0007677108177518396,sample (1279).sor,Unknown
5.026913775625,0.021523999999999432,0.008384462421961019,sample (128).sor,Unknown
25.137135594375003,0.01814399999999239,0.0005700552039258273,sample (1280).sor,Unknown
25.137135594375003,0.023051999999992745,0.0007498899369967865,sample (1281).sor,Unknown
25.137135594375003,0.01899500000000387,0.0005699821015802963,sample (1282).sor,Unknown
25.137135594375003,0.023054000000001906,0.0007740541212083893,sample (1283).sor,Unknown
25.137135594375003,0.017946999999992386,0.0005938854307295905,sample (1284).sor,Unknown
25.137135594375003,0.018925999999993337,0.0007697779922413081,sample (1285).sor,Unknown
25.137135594375003,0.015720000000001733,0.0005619564613366107,sample (1286).sor,Unknown
25.137135594375003,0.02306199999999592,0.000767163507371212,sample (1287).sor,Unknown
25.137135594375003,0.021574999999998568,0.0005590983051990155,sample (1288).sor,Unknown
25.137135594375003,0.019135000000005675,0.0007698140213380345,sample (1289).sor,Unknown
5.026913775625,0.021885999999994965,0.008555804632304452,sample (129).sor,Unknown
25.137135594375003,0.021563000000000443,0.0005606965378506213,sample (1290).sor,Unknown
25.137135594375003,0.023054000000001906,0.0007326257066156725,sample (1291).sor,Unknown
25.137135594375003,0.017398000000000025,0.0005366139949782114,sample (1292).sor,Unknown
25.137135594375003,0.02306000000000097,0.000738729946812231,sample (1293).sor,Unknown
25.137135594375003,0.017911999999995487,0.0005481932796984446,sample (1294).sor,Unknown
25.137135594375003,0.020656999999999925,0.0007472814030367984,sample (1295).sor,Unknown
25.137135594375003,0.021557999999998856,0.0005441654876350317,sample (1296).sor,Unknown
25.137135594375003,0.022773999999998296,0.0007806556145237788,sample (1297).sor,Unknown
25.137135594375003,0.015799999999998704,0.0005836209542337521,sample (1298).sor,Unknown
25.137135594375003,0.019382999999990602,0.0007706136017685412,sample (1299).sor,Unknown
5.026913775625,0.022577999999995768,0.008547153420717404,sample (13).sor,Unknown
5.026913775625,0.021537999999992508,0.008307717690755303,sample (130).sor,Unknown
25.137135594375003,0.01693199999999706,0.0005754903538162594,sample (1300).sor,Unknown
25.137135594375003,0.016519999999999868,0.0014288602163864963,sample (1301).sor,Unknown
25.137135594375003,0.01742700000001207,0.0013211377038236036,sample (1302).sor,Unknown
25.137135594375003,0.02308099999999058,0.0014752524543460686,sample (1303).sor,Unknown
25.137135594375003,0.021588999999991643,0.001361279731450745,sample (1304).sor,Unknown
25.137135594375003,0.023083999999997218,0.001463019342915127,sample (1305).sor,Unknown
